id,post_time,post_text,Urgency_1_7
3374,1386975305,"First many thanks to Prof. [REDACTED] for offering the course and making his book available at no cost. And thanks to the TAs for their many supportive activities. &nbsp; I enrolled in the course to get a better understanding of the general principles and practices of design (as opposed to a specific application of design). That goal was definitely realized. &nbsp; Executing a hands-on project gave concrete meaning to the concepts presented in the lectures and was personally expansive. &nbsp;The drawing assignments were frustrating. I wonder if they shouldn't be a separate short course like ""Drawing for Designers"". &nbsp;I hope that the sequel to this course becomes a reality. &nbsp;",5
1202,1383016010,"Problem: An assignment due this week isn't listed on the assignments pageType ID: programming-cantsubmitProblem ID: programming-notpostedBrowser: Chrome 29OS: Chrome OS 4319.96Additional details: I spent whole weekend to create and submit my work to web site weebly.I am 100% positive that I copied/paste my web site into my asignment.To make sure, I logged out and loged back in and it was there.Today, I wanted to start reviewing peers and it said thtat i did not submit my assignment.[REDACTED]I really spent a lost of time doing this. It is not end of the world, I will attend this course again, but really, really i pressed SUBMIT FOR GRADING and I know it was there,&nbsp;I logged out and logged back in and it was there.This is not the only course I am taking and I took some in the past. I know about ""Submt For Grading"" button confusion and importance.Please check if some unusual thing happened and my submission link dissapear becasue of that.Thank you so much in advance.",7
2726,1385140458,"Dear friends, I've uploaded some images for a guitar stand which I'm hoping to produce. Please help me by completing the survey. Just select 3 answers, Imagining you are a guitar player and then submit. Go to following link !! &nbsp;Thank you !!&nbsp;[REDACTED]",2
3562,1389637134,"I got mine yesterday, and the wait was worth it because the certificate is really nice and correct! Patience was the key.",1
2197,1384185246,"Hello,&nbsp;I am having problems evaluating peers, there is only one I just couldn't do, I am constanty receiving &nbsp;this:Reason: error500 (Internal Server Error)&nbsp;I do not want to get penalyzed&nbsp;This is the link's website:[REDACTED]",5
2689,1385052509,"I made one prototype despite the assignement: I had to copy with luck of time and energies. So, I went for 1 well-done prototype instead of 2 or 3 poor prototypes made just to complete the assignment. I knew my score would have been affected but, as far as I am here to learn (not to win anything) I decided to go for the learning tool. Actually I did one prototype with the aim of embracing the best qualities of the three prototypes I had planned to realize. That's it and I am happy with it. Of course who is going to evaluate my work will have to give me 1 point. I am ok with it. So do not feel bad :-) I am sure who did one only knows that evaluations is : 1 point only :-D",2
1510,1383335268,"Okay, well enough.  I have been reading it, but haven&#39;t come to that yet.  Thanks for letting me know.
But I knew from experience what it was.  Hope that you&#39;re enjoying the course and the book.  I am.
",1
3352,1386881448,"Hi all,

First, I would like to thank for this wonderful
course, I really loved it. Thanks [REDACTED] for the excellent lectures and all the
community TAs, especially [REDACTED], who was always with us in the
Spanish Forum.

My gap was how can I organize my necklaces and bracelets jewelry that I have
been accumulating through the years in one place.[REDACTED]",2
1966,1383748394,"Muz, But, in the peer evaluation form there is a text comment section just for that reason - which is where student look for your comment, if you review their assignment. In my opinion.",1
1695,1383520999,"Hi [REDACTED],Hope you are well. Please check out my website where you can view my book[REDACTED]let me know what you think? [REDACTED]",2
1144,1382984121,"[REDACTED] , I just check you website and I like it , but just remember that some battery charges get hot and it may need some kind of fan , besides the idea of boxing anoying power chords is excellent!",1
1740,1383549601,"I have an evaluation with a website that is listed as&nbsp; FLORA  PROJECT PORTAFOLIO.&nbsp; If this looks familiar and it is yours, will you please post the correct website address &nbsp;in this forum? I cannot find the website by using any version of this statement.It should start with ""http://""&nbsp; and end with ""weebly.com"" - unless you are one of the students that had to use a different website provider.Thanks very much!&nbsp; &nbsp;I look forward to seeing your site.",2
2182,1384164770,[REDACTED]lAnd here comes mine. :),2
3092,1386177001,Hello everybody!!Can you help me to choose the name for my product??[REDACTED]here is the link to the poll with different names and if you have any suggestion please tell me !! Thanks!!!!!!,2
2603,1384859763,Hello&nbsp;Here is my poll&nbsp[REDACTED]I would really appreciate it if you could help me get some opinions!!&nbsp;Looking forward to getting your feedback.Good luck to everyone!,2
2496,1384717026,"This is so artistic, sophisticated modern design in decor, using paper. I must say it is difficult to understand the divergence from the emphasis on recycling used paper seen from the Gap statement all the way through the week three sketches, when compared to the apparently elegant high-grade new appearance of the constructed [or image rendered] materials used in the concepts though. Over all, very beautiful and pleasing, even if you did apparently change your Gap. Very lovely. ",1
590,1382780699,"I have found some gaps in my daliy life,but then I read this:&nbsp;&nbsp;You can imagine creating some kind of design and prototype of an artifact that would address this gap within the next 8 weeks. In other words, the challenge is not so complex that you cannot imagine addressing it in this course. (For instance, the gap ?â‚¬?I really wish I could travel in outer space?â‚¬? would be a poor choice for a course project.)Is that mean when I choose an idea,I must process it within the whole course? What if the idea is so simple that I could finish a completed work within 3 weeks for example. And what if I want to change an idea during the course?Hoping for answers!",5
987,1382933520,"Hi! I am [REDACTED] and came late to this party, just starting everything today but really looking forward to working on my project!&nbsp; [REDACTED]",2
1115,1382981088,My site:&nbsp;[REDACTED],2
2147,1384129409,"[REDACTED], thanks so much for the great catch on version E. You're so right. I'll be amending the description to reflect your comments.",1
1790,1383581432,"It's late but it might still be useful to your friend. I gave her my answers for my 7 year old daughter. My 12 year old son needs an organisational tool much more than she does, though! :)",1
2427,1384564078,"I'm sure that improving your original concept is a good result of the design process. I'd say you should go ahead with your new idea, perhaps documenting the change and your reasons for making the change.",1
2339,1384374752,"My project is more traditional, but perhaps those of you with more abstract projects can collaborate to help each other. &nbsp;I'm sure it would help to see examples more like your own projects. &nbsp;I'm sure there are lots of people doing Web sites (at least dozens of people), for example.Frankly, I can envision what prototyping a Web site would entail, but I'm having a harder time seeing prototypes for a process. &nbsp;I'm sure it can be done, but in the abstract it's hard to wrap my head around.",3
2970,1385756930,"Sorry ... Now I understand what happened...When I downloaded the lectures related to week # 6 came also one video and one text to ""7-7 - Optional Innovation Tournement"" ... Then, I believe I downloaded some material from the past course.",4
2805,1385296917,"Hello,I have a problem - two distinct types of audience/clients. I've added my blog post for this week (half of it).If anyone has any time to give me some extra feedback about which prototype to select I'd be very grateful. Thank you. Here's my post:&nbsp;See the original prototypes here.Testing Prototypes for visual communication education resourceTesting was not easy this week. But the feedback that I did get made me realise I have two audiences, not one: people (students) still learning&nbsp;design and those who have gone into the industry but need a reminder or refresher.I'm creating resources to help people (mostly graphic designers) understand visual communication theory and to be able to relate that to their own design practice in order to design more effectively. The people I was testing with this week are all people that I have either taught in the past or&nbsp;lecturing colleagues&nbsp;and so they are all familiar with visual communication but would like a resource that refreshed their memories as and when needed.This audience was divided between the app and the book. Some said that the app would be best for those who have iPads and were app savvy, whereas the book would be the next best thing. Others felt that the book would be best. All liked the idea of ""dipping in"" as and when needed.But I had set out to create resources for learning and teaching that w0uld take learners through, step by step, so that they learnt visual communication and were then able to use it for themselves. Though I tested user needs with this section I was not able to test this week with any of them. For these learners&nbsp;I still feel sure that the interactive PDF would be best as it would meet the user need of not just being text as it would have links to videos, podcasts and other sites. It would be like a very small MOOC in a way. There'd be several different ones for different theories.What to decide? I'm tempted to continue with both the PDF and the app. I'm excited by the app as it is out of my comfort zone.",3
2661,1384972058,"Hi [REDACTED], Here are two just using MS Word tools, for the discard pile... too many words... anyway they're too silly or too 'busy' for logo's. I feel like these are more ''tee-shirt'' worthy, though. Anyway.&nbsp;: It's fun to get the mind's eye away from ''assignment mode'' ! &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; ""and/or"".... (kidding!) &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;  [REDACTED]",1
2144,1384128236,"I commented on your blog that I really love concept G, but I'd also point out one that I don't like: I really dislike concept E, because to me it implies that thin women are bad and ugly and shriveled, while I think what you're trying to portray is that all women's bodies are wonderful and should be celebrated. ""E"" is too negative in my opinion.&nbsp;",1
2351,1384403328,"For what it is worth, here is my take on applying design to processes.
 A user can only experience a process or service by interacting with the collection of artifacts that exist to enable the process. So if you are working on a process the techniques are the same but it&#39;s hard because you are probably actually designing many artifacts. This weeks lectures might help as [REDACTED] talks about focused versus comprehensive prototypes. If your gap involves a process maybe you could focus on one particular part of the process and prototype the artifact that enables it. 
Storyboards are a good technique for sketching process concepts and modelling and simulations are a good techniques for testing prototype processes to ensure that all of the individual artifacts interact in an integrated way to deliver good experiences. 
",2
617,1382802752,"Good morning! My name is [REDACTED] and this is my first coursera course. I have just uploaded my blog but I have a question, I have read that we??ve got to evaluate 5 classmates. How could I know who are them?Thank you!",4
545,1382730772,"Hello,nice to meet you all here.I feel a little bit strange, because I have never done something like this before.But I am really trying.Please someone check my website, I want to know if I am on correct track.I need some encouragement :)[REDACTED]  
Thank you, and let&#39;s have a nice time!   
",3
1053,1382954081,"Hi [REDACTED], I understand what you mean... here's my entirely subjective opinion:Personally, I wouldn't subtract any points for the 'wrong' color, as long as it's a dark one. There are many 'good' reasons why someone may be unable to just go to a shop and get a black pen:reduced mobilityliving in remote locations, one black pen not justifying the 50-mile journey to the ""nearest"" shopliving in parts of the world where a ""fine black marker"" is a rare itemno car or driver's license, dependency on others for transportationUsing a blue pen is like taking pictures of our work instead of scanning it. Some of us don't own a scanner... there is ""ideal"" equipment, and then there are the cases where I'd add a comment like ""would have been even nicer in black"" in the comments, and leave it at that, with full points given for meeting the main objectives of the task.",2
1271,1383079932,"Hi [REDACTED], good work! I am from [REDACTED] too :)",1
1552,1383399553,I had the same dilema.I just added a revised gap statement to My gap page and added some headings so it was clear what was there in week 1 and what was week 2 work.Here is a link if you would like to see how I did it [REDACTED],2
2075,1384020357,"I'm certain that we don't have to submit pictures of the cubes, but you're right that it's interesting that there are 2 points for the chair pic. &nbsp;This might be the first time in our peer grading where we do more than simple ""pass-fail"" grading. &nbsp;""0 if they didn't do it; 1 if they did it but it sucks; 2 if they actually got the 2-point perspective right."" &nbsp;That's my guess.",2
1368,1383145714,"Everybody has done a great job here.&nbsp; Congrats!Most of the questions have already been answered, so I'll add only a brief guideline, hoping that it closes any missing gap ;-) - This evaluating exercise is not only about grading your peer's work, but about&nbsp;understanding the design process, dealing with diversity, following guidelines and&nbsp;finding out the best way to &nbsp;give feedback and support to other people.&nbsp;-&nbsp; For almost everybody, delivering 1st. week's work is quite a challenge.&nbsp;&nbsp; Sometimes there are too many new things to deal with.&nbsp; So, feel very proud of yourself if you did it.&nbsp; -&nbsp; In the begginning, remember that specific instructions&nbsp;are guidelines.&nbsp; This doesn't mean that you don't have to follow them.&nbsp; It means that, when grading other peer's work (or your work), you are invited to use common sense.&nbsp; Take a minute and think about the overall purpose of what you've been asked to do.&nbsp; So, if your peer didn't do exactly as it was told, but you could understand the overall idea, for this week,&nbsp;it&nbsp;is good enough.&nbsp; - Score correct in line with the intrstuctions and criteria, with the emphasis on the design process (not the size of the images, count of words, order of posts, ink color...).&nbsp; If you follow the guidelines, you can be sure that you'll get full credit.&nbsp; -&nbsp; What is basic?&nbsp; There has to be a Gap in ""My Gap"" page with it's corresponding text.&nbsp; There has to be a list of&nbsp;10 gaps.&nbsp; There&nbsp; has to be a chair sketch.&nbsp; There has to be a sketch + a prototype that fills your Gap.&nbsp; Everything in between the given instructions and what you actually see in your peer's websites,&nbsp; is your learning exercise: think about it, try to undertand what happened, what and why went wrong; decide if it is relevant or not, etc, etc.&nbsp;Give feedback,&nbsp;encourage people to see ""the big picture"".&nbsp; Everytime you evaluate someone else, you are making a statement.&nbsp; So make sure that your staments are uplifting, that help others improve their work and learning experience.Yes.&nbsp; We will be working to&nbsp;fill Gaps... and if you do the assignments, you'll come up with&nbsp; solutions.&nbsp;&nbsp;&nbsp;This is a safe environment, so take risks!&nbsp;&nbsp; It is better for you to loose some points (because you tried and failed), than getting full credit (because you played safe) but without learning anything new about yourself.&nbsp; Enjoy the ride.",1
890,1382914789,"Hi [REDACTED] and [REDACTED], Thank you for your kind comments. The book has an introduction of my personal journey. It is then split 
into 6 chapters, vegetables, animal proteins, fruits, seeds nuts and 
grains and beverages. There is no medical advice in there at all - only 
my personal journey and what i have gone through. Each chapter has a 
page on a particular vegetable etc and only shows the nutritional 
information, the benefits of those nutrients and how I consume them. 
Also i provide a recipe. I have worked very closely with my 
complementary therapist on this - check out my website and read my introduction (bottom of the page for week 1).[REDACTED]I have now decided after reading everyones comments and from reading [REDACTED]s awesome suggestions that i will probably do a second website where i can share the contents weekly maybe in the form of a blog.[REDACTED], your project sounds fantastic - what kind of book are you writing is it a children's story book? Look forward to hearing from you.",2
2800,1385287182,"Hello,Please participate in my concept survey on this link[REDACTED]Thank you!",2
3341,1386856113,"If you feel like the artist in you is craving to learn a bit more about Pop Art there will be a course dedicated to Andy Warhol :)&nbsp;Did you know he created a series of ""Time Capsules"" (cardboard boxes that he filled with objects from his daily life. Meant for the&nbsp;future) and that up to today only 91 of 611 capsules he made&nbsp;have been&nbsp;opened, and only 19 have been fully analysed and recorded? &nbsp; &nbsp;&nbsp;",1
1827,1383599473,"Dear [REDACTED], according to the Coursera Staff you saved the assignment but eventually forgot to ""Submit"" it.The Coursera did submit your saved version. They also want to thank you for the impressive amount of 36 evaluations you did on the previous assignment!",1
1567,1383410223,"Dear [REDACTED],I don't think there is a reason to be angry to the students who provided you feedback.The objective of assignment 2.3 was to learn and practice orthographic projection, a powerful visualisation technique for designers. (see also the video lectures on Visual Expression II)Your top view and left view are technically correct but your front view is not an orthographic projection but a 3-D view.Your peer student wanted to make you attent to this and help you. You should not see these replies as attacks but as attempts to get you on the right track concerning ""Orthographic Projection"".I am confident that nobody in ths course is here to attack you. We all have a busy life. Let's put our energy in exploring and learning new concepts and enjoy the design journey.I kindly would like to ask you to stop using aggressive language (""jealous persons that are looking to bully"", ""I do not fear bullies"", ""Shame on you"", ""bashing"", ""left out, stupid, slow"", ""people that have nothing better to do than hang out online""). It is against the Forum Code of Conduct. If you continue like this Coursera will have to take action and exclude you.I sincerely hope that we can stop this discussion and continue with the good work.",1
2676,1385019307,"http://portffolio.weebly.com/week-5.html

You are bored with wires?


Welcome!!",2
2526,1384732122,The words design and/or artifacts are for a logo? Do I choose how to do it and the color too?,4
2121,1384107102,thanks [REDACTED] and [REDACTED].will sure make amends before deadline ,1
992,1382934509,Hello everybody I want to share my work with you and you are all welcome to comment on anything that can help me improve my work. Thanks in advance!!!&nbsp;[REDACTED],2
47,1382356313,Hi all i am [REDACTED] and i live in [REDACTED] nice to meet you all .,1
1910,1383660546,"Hi there. I'm trying to reach course staff! I had my flat broken into and not only did they steal my iMac they also stole my iPad. I am currently working on having my things replaced, but i'm unsure how long this will take. Can you please advise? I would really like to continue the course - however i may need a little time in order to complete week #2/3 assignments. I hope this doesn't cause any inconvenience, thanks![REDACTED]",6
996,1382935516,"Thank you for sharing this, [REDACTED]. Sounds like an amazing material.",1
3512,1387804563,"Hi again [REDACTED],This is the link&nbsp;where you can find [REDACTED]'s design files.I've tried to contact [REDACTED] but she hasn't replied yet. As I told you above, you can use the picture provided in the&nbsp;pdf fileThanks!PS: It would be nice if you could post a picture on Twitter or Facebook&nbsp;wearing your T-shirt ?â‚¬?or holding you mug or whatever artifact?â‚¬? with the design printed on it! ; )",1
675,1382837180,"somehow I got all my work on one blog post. &nbsp;I want to copy and paste from that blog post to assignment 1.2 , 1.3 etc.. how is that possible?Or do I have to delete all and start from scratch?",5
2688,1385051280,"Hi [REDACTED],
I&#39;m posting my poll from the last run. Read when it says &quot;someConclusions&quot;.
You can also see more examples of your CTAs here.
I hope that solves your doubts ; )
",1
1015,1382940646,"I like this topic , we can share more interesting books?? Chip Heath,
 Dan Heath - Switch: How to Change Things When Change Is Hard--Why is it
 so hard to make lasting changes in our companies, in our communities, 
and in our own lives? In Switch, the Heaths show how everyday people 
have achieved dramatic results??David B. Berman - Do Good Design: How Designers Can Change the WorldI do not know how to upload the electronic version, anyone has good suggestion???&nbsp;you can contact me if you want the electronic versionLooking forward to more sharing",2
780,1382891583,"It was so hard for me =( but i'll be hardworkingooo, i know that my english is not the best &gt;&lt; &nbsp;and i'm sorry for this .My site[REDACTED]",3
1261,1383075327,"Dear Designers,&nbsp;How is it going?? &nbsp;:)&nbsp;We are sure you are quite busy developing your project further or even deciding whether to change the direction of your Gap ..&nbsp;This is a normal process while designing an artifact, so don??t feel worried if you have gone in a different direction as you planned..&nbsp;Our number 1 Tip for you this week: ""don??t give up!""It will be quite rewarding in the end trust us! ;)Your CTA??s",1
2280,1384260779,"Hi [REDACTED]:
If you are interested in learning about the design process, it will allways be good to keep going no matter what has happened before.  Anyhow, you&#39;ll have to do the missing homeworks because there&#39;s no way you can move on if you haven&#39;t done the previous work.  
Eventhough you missed 11 points, you can still earn a certificate.
So, cheer up and go bak to work.  It&#39;s not too late!
",1
1973,1383757223,"Hi! I already posted my website in the thread: let??s see your site, but I wanted to leave you again my website because it is very important to me the feedback that you guys can give me. I did not have points in week 1 even though I submitted my homework, but I hope to get good points in the next weeks![REDACTED]",2
842,1382906013,"Hi, This is [REDACTED] from [REDACTED], [REDACTED]. This course seems to be interestingMy website link is [REDACTED]",2
1077,1382964965,"For those interested in Information Graphics:Information Graphics by Sandra Rendgen &amp; Julius WiedemannTaschen publishers. Big, BIG book full of IG!ISBN 978-3-8365-2879-5",1
2037,1383901637,"Thanks so much for the comment! I appreciate it! I'll change the picture in the pages, it's a good point, thanks for highlighting it to me! I'm not using rules or CAD design but I'm using the computer, bit faster for me and more challenge also because I personally know I can do the free-hand drawing easily so I'm trying to improve an additional skill while studying this course.Thanks once again, really appreciate your feedback! Have a wonderful day!!",1
1069,1382960707,"I have reviewed already but not yet submitted the results owing to all the points made - the stress seems to be ""have you done exactly what two was asked?"" &nbsp;I have therefore awarded marks based on that - I do think it is a little harsh as the designs / ideas seem good - and certainly worth passing. &nbsp;I have therefore commented in my feedback that I have awarded the mark on the basis of the dropdown box criteria but have given additional feedback on the idea, presentation and other aspects of the submitted work. &nbsp;I hope that is ok!",4
2251,1384221862,"Anonymous [REDACTED] - I was one of the once-sentencers the first week definitely, not sure if you were my victim but I definitely was unsure what to say to everyone and also felt not everyone's project needed a lot of feedback, at the time, maybe I was wrong.This week I wrote a little more. Are you having fun with this course?",1
1716,1383538570,"For User Needs section, could you organize the needs in separate groups, each under the primary need? It's in the instructions, and the groups will be easier to parse.",1
2395,1384472436,"I love what you did with E1 - it's open-ended, upbeat, positive, and the different shapes are a great way to illustrate your point. It ties with I for my favorite, as far as imagery. I think the text on I could be pared down and refined a bit further, for a better balance with the visuals.",1
1350,1383138911,"Hello [REDACTED],If you read above you can see that [REDACTED] also had an adress like yours:[REDACTED] 2 days ago:I also got an assignment lined&nbsp;[REDACTED]Sorry but&nbsp;I can??t do anything.",3
2500,1384721244,I'd say it is a first try. If it is successful in Sweden there must be followers who will improve the solution. In my opinion the idea is quite neat and promising. I'd use one to bike in the Netherlands :),1
1751,1383552448,Hi all. Thank you very much for your help. I got abou 14 responses and It really helped me. So thank you :))) I will try to public results on my website. [REDACTED].,1
515,1382718019,"[REDACTED], you may be being a bit unfair. The title of this course does include the words ""creation of artifacts"" and so it should hardly have come as a surprise that it includes making things. The lecturer does make a point of saying that the current exercise isn't to do with making your fortune or having the world beat a path to your door. The title of the course also includes the words ""in society"" and so there is some emphasis on doing things in a socially responsible way. The best way of learning things is often through doing something yourself. Most people doing the course probably don't have the skills or materials to make a prototype that's anything other than Heath Robinson-ish - I certainly don't. I get the impression that the definition of ""gap"" is wide enough to include one that can be solved by behavioural changes, e.g. a lunch club.",3
1012,1382940020,I think the homework submission actually ends 6:59pm on Sunday since the next week's assignments/lectures are available around that time. That's too bad about your submission though.,1
1357,1383142827,"Hi [REDACTED]I've&nbsp; have had a third student which I've saved as draft as i wanted to wait for the last two. I have just checked and nothing yet. Dhanyavaad - (I think that's right, it was a long time ago)",1
1626,1383452266,Thanks Helped me solve one of my drawing problems.,1
855,1382907680,"Well, I am just now trying to finish my website.&nbsp; [REDACTED], I like yours, and I like the others I have seen.&nbsp; What I don't understand is ""does he want us to draw a picture of a chair really? or what we are thinking about for our project?""That is in the visual part of it.... ",4
2875,1385397081,"I agree with [REDACTED]. This week showed that even if I think I did everything - I maybe didn't, but I'll find this out only after deadline, when evaluation begins.My alpha prototype is going to be almost finished one (at least I hope so), and I'm not sure how can I improve it when I'll make beta prototype. I was thinking: what if I take the same alpha prototype and create a package for it, make some branding? If my alpha prototype is good enough, do I still have to make another one for beta? Or small changes such as label, package, branding can be counted as improvement? What do you guys think?",4
3191,1386573304,"Hi [REDACTED]!I took a short course on NovoEd (another MoOC)&nbsp;on ""Design for Sustainability"" It also has peer reviews for the assignment essays and you get a Statement of Accomplishment at the end. It's very short, only a few weeks but good lecture content. The professor is from [REDACTED], [REDACTED].The first week we were made to watch The Story of Stuff, and yes it's very informative. Here's the youtube link:&nbsp;http://www.youtube.com/watch?v=9GorqroigqM&nbsp;I would also like to learn more about Designing for Sustainability, hopefully in the [REDACTED] Advanced Design class this can be included as well.",1
3009,1385986876,"just did your survey, hope it helps",1
2076,1384020460,"Phew. I'm done. It's now Saturday night, 8pm. All I have left is to finish uploading the scans, post the blog and hand in the assignment. And lucky, too, because tomorrow is a full day of post-weekend housework.",1
96,1382382418,"hello people... iam [REDACTED] from [REDACTED].. iam now doing my designing from [REDACTED], [REDACTED] < [REDACTED]. Glad to be part of these course and iam looking forward too it. thank you.&nbsp;",1
1137,1382983280,"There should be some leeway though, marking someone down for 105 words is a bit petty.I ignored the 200 words as it's the first week and she'd done a good job of everything else. There was only one point for the whole task after all!&nbsp;",2
782,1382892144,I'm having troubles publishing my weebly pages...,5
2114,1384094191,Here is my assignment done: [REDACTED]What do you think about it? I am not sure if it's done well thus asking you for feedback. :-)Greetings from [REDACTED]!xx,2
1823,1383596689,"Today, 5 famous designers on&nbsp;Twitter:Eileen GrayLilly ReichCharlotte PerriandPatricia UrquiolaZaha HadidDon't miss them!",1
1757,1383555681,"That's a very weird score that you've got! Everything is done really well and clear. I think it's just a bad luck to come across very critical peers on the very first assignment. I find it very demotivating. Please, keep going, you've got a great idea and there's a lot to learn here!Another problem is a scoring system for the assignments. With the maximum score of 1 or 2 for the assignment one has to grade only based on the fact that the work has been submitted, not the actual quality of the submission. Many people find it hard to grade just an effort, they still try to grade the skills. So I suppose to solve &nbsp;that problem it should be a special mention to grade an effort and not the skills in the guidelines for peer assessment and somewhere in the lectures.",5
3068,1386109858,"Thank you, [REDACTED]-- It is a pleasure to help each other learn, isn't it?
[REDACTED]",1
2750,1385178200,"thanks I would like you try to enter and send me an advise, my name is [REDACTED][REDACTED]",2
2320,1384302508,I haven't personally tried this one but I love the idea behind it. And it looks great!Noriko Hashida chairs,1
800,1382897118,Hello every one I couldn't read every post but it is great to see that a lot of people is dong this course from all around the world!I used to work in architecture in [REDACTED] and now I'm back to school to be a design teacher. My teacher told us about this course that is a different way to deal whith design.I published my website for this first assignment.[REDACTED][REDACTED],2
2041,1383909709,"Hi [REDACTED]! Thank you for posting the Panton chair.&nbsp;I was wondering when any of you was going to share it here!And what a coincidence, just yesterday I retweeted this from a fellow classmate who share it at&nbsp;#ShareYourChair&nbsp;on&nbsp;Twitter:Thank you so much for sharing your thoughts with us. It shows how special an object can be.Let me ask you something: Could you also share your set of scale miniatures? It would be great to post it on Twitter!And when your stylish and stunning brand-new Panton chair arrives in 2 weeks, you could also take a picture of it, and post it here too. That would be awesome!This is for you all, designers: If you wish, you can ask someone to take a picture of you in your favorite chair and make it your ""favorite share""Thank you all!= )",1
2406,1384514053,"To Anonymous,Yes, that's how it happened. Does this mean that my Week#3 Assignment can't be evaluated and I won't be able to evaluate other peers and I will lose points?",4
106,1382385818,Works for me perfectly.,1
1805,1383587025,"Hi, it's like what occurred a week ago, in a few threads. Be sure to submit something - knowing you can return to it if you have to re-submit your evaluation so you would not lose a percent of your grade for the week. A thread where there is good advise - very similar, you could try a few ideas. https://class.coursera.org/design-003/forum/thread?thread_id=171 ",1
3115,1386255020,"Hi everyone,I almost finished my last homework. If you're interested - here it is: [REDACTED]Comments are very welcome. Would you buy one? :) What color?P.S. [REDACTED], I'm still thinking how to make nice photographs of an elbow pad used as an elbow pad... :) Hope to figure something out. It really looks like only a phone stand now...",2
2070,1384003333,"I have noticed many different scoops recently, so lets post our interesting scoops! On twitter, #ShareYourScoop @[REDACTED] !!!&nbsp;",1
605,1382796630,"I tried it again this morning, I don think i am able to navigate or publish or i dont know. how do you get help for weebly?",4
245,1382494606,Ok I found the star on my keyboard above the # 8. sift then press the #8&nbsp;&nbsp;*&nbsp; it's small but I enlarged it.,1
