id,post_time,post_text,Urgency_1_7
2061,1382376123,There is one more week after this one. &nbsp;Quiz deadlines are Nov 4th.,3
1193,1379240587,though ethical issue in vaccine is important. But I think learned friends are more involved in [Redacted]'s ethical issue.I hope you need to focus on vaccine itself and refrain from too much discussion about ethical issue.,2
1562,1380220220,"I have posted this in other threads, but this is relevant to the ""be open minded, there are two sides!"" narrative:False 
equivalence is a logical fallacy where there appears to be a logical 
equivalence between two opposing arguments, but when in fact there is 
none. Journalists use a form of this logical fallacy when comparing two 
sides of a scientific debate in an attempt to provide a balance between a
 scientific and denialist point of view. However, there is no 
equivalence between the two sides, when one is supported by evidence, 
and the other side with little or no evidence, of which most is of low 
quality. In other words, in false equivalence, someone will state that 
the opposing arguments have a passing similarity in support, when, on 
close examination, there is large difference between the quality of 
evidenceThere are often two sides, but oftentimes, the evidence points strongly in the direction of one.&nbsp; In these cases, you should reject the side that is not supported by evidence - this has nothing to do with ""being closed minded"" or ""not considering the other side.""&nbsp; One should approach scientific questions with an open mind, but one should also be ready to accept viewpoints which run counter to one's pre-established prejudices when scientific evidence challenges them.&nbsp; Holding staunchly to our beliefs when evidence points the other direction is the epitome of having a closed mind, one which is static, unchangeable, and immune to the probings of reality.&nbsp; ",4
29,1378199837,Hello I am [REDACTED]. I am a quality assurance engineer in the pharma. I have just started working in [REDACTED].I am [REDACTED] but right now I am in [REDACTED].,1
1084,1379056257,"Hi everyone, I'm [REDACTED] from [REDACTED], first of all Thank to Dr [REDACTED] ]for this instructive course, is a pleasure to meet you Sir. I just wanted to ask by the way in this year polio have caught a dozen children in my country because vaccine according to reports. My question is, what other causes different to poor storage could have triggered this problem? and Could these cases are contagious to people around them? Thanks in advance for your answer",4
172,1378226688,"Hi everyone.&nbsp;Currently I am a stay at home mom of 4. 2 of my children are autistic. No I do not believe there is a connection to vaccines. I am a former medic and nurse. I get stuck in the vaccine debate every once in a while and I gotta say it makes my head spin sometimes. One of the first books I read when I entered the world of autism was Dr. [Redacted]'s book&nbsp;Autism's
False Prophets: Bad Science, Risky Medicine, and the Search for a Cure&nbsp;as well as Deadly Choices: How the Anti-Vaccine Movement Threatens Us All.&nbsp;I have to say though my go to book when stuck in the debate is Seth Mnookin's The Panic Virus: The True Story Behind the Vaccine-Autism Controversy. If you haven't figured it out yet I am very pro-vax. My jobs in the medical field I have seen the nasty side of preventable disease. I'm always up for a good debate as long as it stays civil.",2
671,1378423706,"Hello, I'm [REDACTED] from [REDACTED], I'm chemical pharmacist, i work in [REDACTED] (is the national regulatory agency from [REDACTED]). I study the documents for obtain the licence pre-marketing. We don't know many things about the manufacture of the Vaccines and all aspects relationed with this.",1
125,1378220250,"[REDACTED], also in [REDACTED].&nbsp; Nice to meet all of you!&nbsp; I have a Masters in Library and Information Science.&nbsp; As an information professional, it's a good idea to have an informed idea about vaccines, given the debate about them.&nbsp; Looking forward to the rest of the course!",2
1471,1379963683,"""Last winter, the kid who got the flu shot was home sick more often than the one who didn't.""It only protects against flu...not every bug or virus going round. If it wasn't flu either had then whether one was vaccinated and the other not has absolutely nothing to do with it.&nbsp;Yes it only protects fully against one strain, but they don't just ""guess"" what it may be. There is a lot of research goes into this, monitoring all the strains which are circulating the planet plus any new mutations. The fact that illness and death rates have decreased demonstrate this.Another important point is that it also confers some protection to similar strains. I had my flu jag for the[Redacted] last winter...then I caught a different strain while in[Redacted]on holiday...thankfully due to the vaccine I didn't get a full-blown case of the flu (yes this was confirmed by medical tests before anyone asks.)",3
1330,1379500111,"The course lectures are great and I have learnt a lot. &nbsp;However, I would really like to have more quiz questions, or more quizzes, to test my understanding more thoroughly. &nbsp;",5
940,1378816341,"Hi everyone,I wanted to share this website for those of you who may not be able to get in to view academic papers (let's face it they're the best source of info, but not so easy to access!). &nbsp;This website has loads of info but most importantly has a section on vaccines and and autism/vaccines which is updated with the most recent research (I've included some screenshots for you). &nbsp;So it seems that we moms can put our minds at ease when it comes to vaccines :) &nbsp;That totally makes sense though because my neighbor didn't vaccinate any of her children and 2 of her boys are autistic! &nbsp;It was actually her who directed me to this site so that I didn't make the same mistake with my baby (all 3 of her kids have had whooping cough, but thankfully they got through it). &nbsp;So now we probably need to start looking a bit more closely with what we are in contact with during pregnancy...but since there are genetic factors too it may be completely out of our control. &nbsp;I'm looking forward to the next few years of research to see how the genetics are involved... especially if they can do some tests to find out if the baby carries the genetic factors... and maybe gene therapy can even cure it in the future, who knows! :)http://www.helpguide.org/mental/autism_signs_symptoms.htmHope this is helpful :)[REDACTED]",3
1171,1379186105,I would like to know too :),2
2079,1382450611,"This is rather long and I'm no expert, so it probably has a few mistakes. Your question's interesting so I accidentally wrote an essay.There are lots of rules about experimenting on human subjects, for good reason. You have to make sure that you're not putting the participants at unjustifiable risk (if there's any risk you have to be able to explain your reason for thinking this study will benefit people enough to be worth it.) It's considered unethical to compare something to no treatment if there's a better alternative available- for example you should compare a new painkiller to ibuprofen or something rather than sugar pills- or to deny someone an effective treatment they would otherwise get. Now think about this in the context of a randomised controlled trial of vaccines. You're putting both the participants and anyone exposed to them at risk of vaccine-preventible disease. They are, essentially, being denied the standard of care. And you're either telling parents that their children won't get the vaccine or will get the vaccine because you flipped a coin- or else not just letting them know. Now, that's necessary in a randomized controlled trial, but a lot of people might not want to participate in this, and you'll need a large sample size to see if there are any problems with the vaccine. You could also do an observational study, and they have been done&nbsp;(not always well), but there are a few problems with this too. First of all you'll need a lot of participants, especially because the unvaccinated control&nbsp;population is often a lot smaller. Unless whatever you're looking for happens almost all the time you'll need a ton of participants for&nbsp;both- think of the rotovirus vaccine in the most recent lecture, with intussusception in 1 in 10,000 children.&nbsp;You'll also potentially find some differences which are purely by chance, especially if you have fewer people than you should. Then&nbsp;people who vaccinate and people who don't&nbsp;vaccinate may be different in other ways too. People who have&nbsp;expensive cars are probably going to live longer than those who don't, because people who can afford expensive cars are likely to be richer and therefore live longer. It doesn't mean awesome cars extend your lifespan.  http://pediatrics.aappublications.org/content/114/1/187.fullIn order to do this trial, especially for the RCT, the evidence&nbsp;should say there's a chance that kids getting vaccines or a vaccine might not be better off. So you have to get that evidence first, for vaccines in general, because that's the standard that's been set by people who don't believe in any vaccination- that vaccines, in general, rather than one specific one, are harmful or more harmful than beneficial. Testing one specific vaccine is a whole 'nother kettle of fish and has been done, and is done.",3
132,1378221069,"Dear guys,I am curious about the rabies story in the video,it said that rabbit spinal cord can attenuate the rabies virus, so it can induce immune response in human.That means what Pasteur injected in human body was not an antibody, its an antigen.What confused me is: is it safe or perhaps effective to inject antigen when you already have infected by so-called the wild antigen?&nbsp;I thought that vaccine as an active innate immunization should be given prior to pathogen exposure.Please correct me if I'm wrong",4
269,1378242069,"Lets start with some of your questions .. Smallpox is a good one.Smallpox existed for many thousands of years, it has been found in Egyptian mummies. &nbsp; It is known to have killed 400,000 Europeans each year during the 18th Century. &nbsp; I think Paul stated that it is estimated that over time it has killed 500 Million people which is not unreasonable I suppose.You only see it's rapid decline after the introduction of vaccination. &nbsp; One of the major factors with Smallpox is that it needs human to human transmission, &nbsp;it does not live in another host and it cannot lay dormant in the body or things like the soil. When you read about it's eradication you see how it was done, &nbsp;the WHO used Ring vaccination in the end to stop outbreaks from spreading. &nbsp; When someone was discovered with Smallpox then whole areas were vaccinated around the outbreak so that it could not spread. &nbsp; This saved having to vaccinate every single person.The only debate that I can see is whether the last remaining samples of Smallpox in labs should be destroyed or not so that it cannot be used as a biological weapon. &nbsp;&nbsp;",2
504,1378312431,"I am a parent to a child with autism.&nbsp; She was diagnosed with encephalopathy following her well baby visit where she had received the MMR and Varicella vaccination (short version of her reaction).&nbsp; This diagnosis of course remained until she was later (at 2 1/2) diagnosed on the autism spectrum.&nbsp; I find the idea that the science is ""in"" and vaccines absolutely cannot cause autism ridiculous.&nbsp; If we had never sought help for my daughter and recieved that second diagnosis of autism based on behaviors, then the medical community would still be saying my daughter had this damage from her vaccines.&nbsp; It is plain and simple words games.&nbsp; If you look up the definition of encephalopathy in the injuries awarded by our US government it is ""strangely"" the same things they use to diagnose someone with autism.&nbsp;&nbsp; I find it funny that there is even a debate so many years later.&nbsp; The scientific and medical communities cannot have it both ways.&nbsp; You can't deny any possibility and in the same breath admit that in ""some people with underlying conditions it can"" or that if you call it what it is ""encephalopathy, seizures, etc"" and skip that autism label it is true.&nbsp; Just nonsense.&nbsp; We scream about why parents do not trust or why they do not just look at the ""evidence""...and yet that evidence sits right there in the manufacturers inserts and vaccine trials and we continue to deny it.&nbsp; I am not saying ALL autism is a vaccine injury, or the MMR is the culprit in all autism;&nbsp; but I am saying that lying about those cases that are, has served only to add fuel to the fire.&nbsp; I now teach parents how to research the facts for themselves, so that they can make an informed decision.&nbsp; I don't claim to know what is right for their family or guarantee anything but I can empower them to learn as much as possible and show them how to find the facts.&nbsp; I think this is a great that there is such open discussion and even debate as that is how people learn and love that parents are speaking about their decisions!",2
392,1378267980,I only completed 4 questions and there no 5 and 6 on quiz 1.1.,5
1928,1381798281,"The attitudes and stance of the anti-vaxxers is surely an example of the Dunning-Kruger Effect:The Dunning??ruger effect is a cognitive bias in which unskilled individuals suffer from illusory superiority, mistakenly rating their ability much higher than average. This bias is attributed to a metacognitive inability of the unskilled to recognize their mistakes.[1]",3
1039,1378989866,"I apologize for my delayed response to this request; it just came to my attention. The statement in question is being taken out of context in that our statement is&nbsp;being made in reference to pregnancy not in general. The primary source of this information was the Sorenson paper cited as a reference at the end of the page. Admittedly, the paper is an older one, but in preparation for our aluminum-related comments we read more than 250 scientific papers about aluminum and felt that the statements made by Sorenson were supported by the information in bullet points in the same&nbsp;section of the page. If additional, well-controlled studies have been published in reputable journals (check here for tips on evaluating scientific studies - toward bottom of page: http://www.chop.edu/service/vaccine-education-center/related-information/vaccine-information-for-edu...)&nbsp;&nbsp;that make this information invalid, we would appreciate someone sharing them with us. Anyone who is unwilling to point out errors or&nbsp;share information just to bring into question the integrity of another individual or group clearly does not have&nbsp;the best interests of children in mind.",3
1216,1379265102,There is lots of useful information and links that people have posted on these forums. Will we still be able to access them when the course is over?,6
2425,1383662658,Yes. The final quiz is 9.1. All the best! :-),3
1365,1379656291,is it ok if i answered the quiz of a lecture after the flowing lecture came out ?,6
1081,1379053918,"When I was pregnant, I saw two different gynecologist and both advised me against the Flu vaccine and said not to get it and to refuse it.&nbsp;&nbsp;When it came to the&nbsp;tetanus shot,&nbsp;they said I had&nbsp;no probability of getting it&nbsp;unless I worked/lived in a farm or where there were metals or other rare circumstances which I didn't have so they said I didn't really need it. Can anyone explain to me why? These were private doctors, but I know the government clinics do give these two shots to pregnant women.",4
581,1378365225,"Hello,I'm [REDACTED] from [REDACTED]. I'm a physician and I work in a hospital. I expect to update my knowledge on this field.",1
1427,1379857556,"Interesting, since this&nbsp; ""so called"" anti-vax Mom called someone out here specifically for using a meme with misinformation.&nbsp; Now we have established that memes don't exactly bring credibility and neither does generalizing people.&nbsp; ",2
26,1378199101,Hello everyone! I'm [REDACTED] and I'm from [REDACTED]] but I've been living in [REDACTED] for the last six years. I'm anxious to learn about vaccines as I start to think about having a family. It's nice to meet you all. ,1
1032,1378973585,"My name is [REDACTED],I am a Pediatrician  with more than 30 years of experience. I work in a little town in the [REDACTED] Coast.  Thankyou for this fantanstic course.     Saludos desde [REDACTED] para todos.
",1
1963,1381915799,Here are a few links that I just found which may be of interest...http://theconversation.com/science-and-fear-a-review-of-vaccination-documentary-jabbed-14291http://theconversation.com/vaccine-program-changes-protect-kids-but-with-fewer-ouches-15614,2
1870,1381443614,"Hi [REDACTED]],If you refer back to the video lecture, it discusses which type of Mercury is in Thimerosol. Methyl Mercury is incorrect, although it is touched upon in the lecture.I hope this helps,[REDACTED]",3
726,1378474407,"it really is more exciting than that. a lot of places are taking the mooc's seriously. like google offered a person an internship for there 30 classes. got that from coursera's posts on f/b so its safe to say its credible. also some school dist. are accepting these classes as cont. ed credit. and yahoo will reimburse for sig. track if you take classed related to your job with them and score high enough. again all off of the coursera f/b page, but ive been told f/b and all the internet is not credible, on one of this classes forums. by students. so you might ask coursera directly how credible they are. I belive that they are very credible but all I have is my phd in religious studies so according to some of the students who have ""real degrees"" ie doc. in science and nursing and ed. that I mine&nbsp; don't count as its in religion and there fore not credible. and after all I am just a dumb hick from a little town in [REDACTED] that had only 250 people there when I was born. but I like these classes and so I take them.",3
1540,1380129245,We learn that hepatitis B is the only blood vaccine and came from the effected hepatitis B people,2
41,1378204781,"Greetings! I'm [REDACTED] from [REDACTED]. I am not from medical field, but I am interested in the subject. I get vaccinated against flu every year and it helps. I would like to know if there are other important vaccines.",1
2193,1382995810,A huge thank you to Prof. [REDACTED] and his team for an enjoyable and informative course on Vaccines. I'll be keeping an eye out for further courses offered by him and the [REDACTED]. Thanks again!,3
198,1378233280,"Hi to everyone, My name is [REDACTED] from [REDACTED] but moving back to [REDACTED] this month, &nbsp;I took this course to help expand my knowledge while going to school to pursue a career in the medical field.&nbsp;",1
1034,1378973865,"Perhaps it would be better not to feed the Trolls. After all, people who are anti-vaccine are often not interested in considering that they might be wrong. They are very often expressing views that make them feel good: i.e. cleverer than the rest of us plebs who aren't in the know. It's very sad that they need to do this, but it can't be resolved here. I'm not wasting my time ""discussing"" vaccinations with them. For those interested in some personal experience of vaccination...my children received all the scheduled vaccination for the country in which we live... and all the optional vaccinations... at about 100 euros each (ouch!) for meningitis jabs. They were slightly ill after some of the combined jabs... but it's a small price to pay so that they can't get polio and co. My sister in law had meningitis as a child and it has left it's mark with some learning difficulties, which while mild have affected her life. Also bear in mind, that by vaccinating my healthy children, I am helping to protect children too young or too seriously unwell to receive the shots, because I'm contributing to herd immunity. There has been a measles epidemic in Wales recently... and it caused a death... there have been cases in Germany where anti-vac people have taken their children to the doctors with measles and infected newborns, who later developed complications and died. I do think&nbsp;in these cases, the people who took their unvaccinated, measles-infected children to the doctors should answer before the courts. [REDACTED]",3
1587,1380309560,"Hi again. Anonymous posted three links -- thanks for doing so.www.chop.edu/export/download/pdfs/articles/vaccine-education-center/vaccine-ingredients.pdfwww.skepticalraptor.com/skepticalraptorblog.php/judging-quality-science-sources/www.skepticalraptor.com/skepticalraptorblog.php/pseudoscience-fool/At this moment, I've only had time to go through the first, and only quickly. My impression is that nobody nails down the molecules, structures, cells or development cascades&nbsp;that go wrong, so the possibilities still loom. That remains true for the CHOP document -- it says&nbsp;""Researchers have shown that after vaccines are injected, the quantity of&nbsp;aluminum detectable in an infant?? blood does not change and that about half of the aluminum from vaccines is eliminated from the body within one day.""&nbsp;Etc. Well, (1) what about exceptional infants? (2) what happens in the brain, if the BBB isn't yet mature? (3) did the researchers focus minutely enough, or choose the appropriate cohort to spot some vitally important pattern? To continue the ""correlation"" thought, to say there's no correlation found is NOT to say one doesn't exist.&nbsp;So studies saying there's no reason to worry because no correlation has been found don't conclusively end the problem. The mice aren't cooperating. Shaw injected aluminum hydroxide into mice, and saw motor nerve destruction. What experiments, on mice or monkeys or anything, indicate Shaw's experiment was wrong or irrelevant?",4
1017,1378940898,"If its normal or refined peanut oil (not cold pressed, or labeled ""aromatic""), it actually shouldn't contain any peanut proteins which is what causes peanut allergies.However, I usually do not recommend people with severe peanut allergies to consume peanut oil just because I have no idea how the peanut oil was actually pressed. If the guy in the factory did a careless job, there could be peanut bits with peanut proteins floating around in the oil.&nbsp;",2
1248,1379307728,"""Professor [Redacted], you suggest that antibody titre testing is expensive (more than $100), and expertscontend thereno downside to a second shot.?5""I feel you just answered your own question - or at least the answer you require is in the question that you ask. &nbsp;Making children take blood tests is expensive and just not needed as there are no downsides to a second shot. &nbsp; Just my experience but I can also envisage that it is time consuming and invasive to ask children to get pathology collections compared to a vaccination.&nbsp;By the way .. I don't think lecturers are allowed to contribute in forms from my experience with Coursera, &nbsp;so don't be disappointed or go on the attack if you don't get a direct answer here.",5
1757,1381179861,"It depends, but generally, no.",1
2384,1383582317,"We overused our personal data limit so I was unable to stream anything for the last 9 days, meaning i missed the deadline.I need to go to bed now, but I hope the lectures remain up for a few more days so i can catch the final one.Thank you for the course, it was very good.[REDACTED]",6
2538,1384767285,"Thank you everyone, I thought th is course was great! I am taking an epidemology course on here and anytime there is a debate about vaccines I am either advocating for vaccines and have the background information to help educate others as far as myths and reasons why things are done in the way they are done, I knew a lot about vaccines and this course helped fill in the blanks of the information I was missing. Thsnk you for your time and energy in making a great course that was easy to follow. Will there be a more advanced vaccines course? I would love to learn more!",4
1140,1379123215,"The vaccines book mentioned on another thread will provide lots of information, citations,etc - I can't remember what thread I posted it on, but here is a link to the book on Amazon: 1,570 pages and thousands of references. Chapters written by experts on that topic.",2
621,1378388606,"Ok that looks good will give a read and thank you. It was just a
little alarming to learn that myocarditis may be
caused by the smallpox vaccine and it being one
the early vaccines that it is just being studied now.
I am guessing due to lack of technology to test 
this seems to be the case. 
",2
1836,1381354898,"The study shows little correlation between HCW's getting immunized and reduction in morbidity/mortality in an institutionalized elderly population.&nbsp; However, that does not mean that there is no benefit, since that population is not isolated to just the HCW's:&nbsp; Family and friends may visit, etc, spreading disease.I get the annual flu vaccination to keep from getting ill myself.&nbsp; That 
it may also keep my patients from getting ill is a bonus.&nbsp; ",2
1837,1381359165,"Where can I find b/c studies done on each vaccine?  When considering costs and benefits is it cost benefits to a representative 2, 4,6 month old or to society?
",4
1089,1379061542,thnx [REDACTED]  .. :) this helped me ...now i understand this.,1
2568,1385038874,"Firstly, apologies for posting this in a few different threads. I just felt that it was important news that deserved to be shared with you all since clearly by participating in this thread you are interested in the topic. ?The following is taken from the Voices for Vaccines page:""Last week, we asked you to write to Congressional Oversight Committee members to ask that they cancel an anti-vaccine hearing. They listened. The hearing has been indefinitely postponed.Here is the letter VFV sent to those OGR members:http://www.voicesforvaccines.org/wpvfv/wp-content/uploads/2013/11/VFVlettertooversightcommittee.pdfAnd this is the anti-vaccine reaction to the cancellation of the hearing:?http://www.autisminvestigated.com/nvicp-hearing-cancelled/Nice work, vaccine advocates!""",3
1068,1379023894,"We have a bit of an epidemic of parents and the general public inaccurately connecting causation without considering the other possibilities. Kids grow up in such a less germy environment these days. From what I understood, this may be more of a factor than anything else (though, I'd bet, as with most things, it's more complicated than that). Their immune system is not stressed ENOUGH and overreacts to proteins in foods. But, after hearing about a 13 yr old who died of a peanut allergy reaction, I more than ever feel that we need to focus attention on allergic reactions. Not only are they a life nuisance but they can kill.&nbsp;",2
776,1378555243,"[Redacted], sorry but what is AE? I looked it up but couldn't find anything that made sense.&nbsp;",4
938,1378812701,"Hi, my name is [REDACTED], I am from [REDACTED]. Nowadays, I am living in [REDACTED]. is there anybody around here to create a group?",3
363,1378261092,Hi Fellow Learners-I am a mom living in [REDACTED]. I have a toddler and work in&nbsp;the healthcare field (non clinical.) I am looking to gain knowledge on vaccines to make informed decisions and attain knowledge.,1
881,1378739832,i like the pics.,1
394,1378268114,Thanks for sharing the info. I look forward to checking it out.,1
962,1378840506,"Yup, more or less you got it :) That's mostly why we have most of our vaccinations out the way as babies or before starting school :)",2
502,1378311066,"I am a Registered Nurse, and I am a refuser, because my endocrinlogist has determined it unsafe for me to have any more. Its a long story that ended in me wondering why my GP was not aware of certain contraindications before giving me all the vaccines I had to have for uni. I am very angry about it, because it made me extremely sick. I think I am here for answers more than anything.&nbsp;I have PAS-III autoimmune syndrome. A combination of Gardasil and HepB (given the same day) made me extremely sick and I wish I had never had them. I wish my GP had known I shouldnt have had them. I wish I had known.&nbsp;I guess I want to know why they are considered blanket safe, when thats not possible. Is it just forgotten? Is it on purpose? Do they just not care?",5
1185,1379220527,Why are people so scared of the measles? Isn't it similar to chickenpox?&nbsp;,4
830,1378644180,"Hi everybody!I realised there isn't a facebook group for the newest offering of this course so far.If there is one, please share the link over here.If not, I look forward to connecting with everyone over here:[REDACTED]",2
1013,1378933333,"There's something wrong with subtitles in the lecture ""History of Vaccines Part 2"". I'm not a native English speaker, so I always use subs to be sure that I get everything right. But in this lecture there were no subs till minute 16, when they started to rapidly blink on the screen. It's not that I didn't understand the material but as the lecturer speaks quite fast I lost a few points asked in the 3rd quiz. So could you please fix this technical issue.Thanks!",6
2091,1382476877,First of all the doctor could of given you the vaccine and made you wait before leaving to make sure you were not going to have problems.I have asthma too. I use a rescue inhaler too. I get the flu shot every year because I have diabetes. The doctor was just to concern about possibilities that dont usually happen if precautions are taken.The only thing I have to do is wait 1/2 hour before I leave the office. I am in [REDACTED] so I dont know if there are differences in the way medical personal ?deal with it.,2
1381,1379694536,Ahem....I think there's plenty of attacking from the extreme anti &amp; pro contributors on the threads.,3
103,1378217074,"Hello! I am [REDACTED], a student/stay at home mother of two children and a staunch supporter of vaccinations. I have been wanting to take this course for a while and look forward to it. I am excited to see so many health professionals here. Side note: Dr. [REDACTED], I really enjoyed your latest book! Very interesting.",3
1949,1381853248,Perhaps this course on infectious diseases would be of interest to some people on here:https://class.coursera.org/epidemics-001/classIt just started today :),2
759,1378516517,There is now a flu vaccine that is produced without the use of egg protein for those with that allergy. I do not know the availability of it but it just came out this year.,2
