id,post_time,post_text,Urgency_1_7
22477,1380314579,"
Peer review instructions: use your peer review to assess and comment on your peers' essays. Emphasize what you think the essay does well; what you find interesting or thought provoking about the essay; and what questions you find yourself asking after reading the essay. We have listed four questions below that can be used as a general guide to your peer review: answer any or all of these questions, and of course feel free to comment on aspects of the essay not listed here. We have also recorded an audio-only discussion of ""I taste a liquor never brewed."" Listen to this recording before you answer the rubric questions: it will provide you with an example of how to close read Dickinson's poem. You can find the link to the recording here.
1.Â Does the essay do more than paraphrase the poem? In other words, does the essay quote the words used by the poet? We say in ModPo that ""how a poem says what it says is more important than what it says."" Does the essay convey the ""how"" of the poem as much as - or more than - the ""what""? How effectively, significantly and/or interestingly does the essay do this?
2.Â Does the essay say something about how Dickinson's dashes works? How effectively, significantly and/or interestingly does the essay deal with the dashes?
3. Does the essay account in some way for the stanzaic form of the poem? How effectively, significantly and/or interestingly does the essay discuss how the poem's form interacts with its content? Does the essay, for example, describe the way in which the speaker's figurative drunkenness makes the poem itself reel or lurch forward or wander or wobble?
4. Does the essay in some way follow the poem's shifts in metaphor or conceit? Does it somehow explain why Dickinson decides not to stick with the metaphor of the tavern or pub at the beginning of the poem? Does the essay account for the way the poem's language progresses/moves/shifts from beginning to end? To the extent that the essay deals with these matters, how effectively, significantly and/or interestingly does it do so?Â 
The writer does a good job of explaining the essence of the poem, and covers the major thought points in sequence from stanza to stanza. The interpretation of imagery of ""Molten Blue"" and the ""Tavern"" to that of laying in the summer grass lost in the beauty of the moment is a good one, as is the writer's suggestion that Dickinson is experiencing a complete awareness of surrounding, and as natural extension to that of the inner-self.  The writer also makes an interesting comment on the angels and saints approval of her head-over-heels ""intoxication"" of nature, and as an extension of that, that this may be the only such inebriation to meet with their acceptance.
The essay would have been more well-rounded if the writer had commented on either form and function, punctuation, or progression, but overall it is an effective and well written analysis.

(Posted via the peer assessment system)",2.0
48369,1383175342,"[REDACTED], sorry it's taken me so long to get to your essay. Wow, wow, and... Wow! It's a Frank O'Hara companion, a condensed Oharavian Encyclopedia, there's so much in it, I have learnt a lot by reading it. I like all these competent and appropriate references--Michelangelo, Barbara Guest, Rauschenberg and Corso... I'm definitely going to save a copy for future reference. Terrific job!",1.0
42505,1382549728,"This is a quote from Professor [REDACTED] at the beginning of Mod po "" Poetry is the conversation we otherwise would not have had"". Communication is so functional that poetry must find its own space/place. It does so when we ""walk around"" let the water take its forms and as we say here; when we hang in there!!",1.0
23898,1380404550,"
Peer review instructions: use your peer review to assess and comment on your peers' essays. Emphasize what you think the essay does well; what you find interesting or thought provoking about the essay; and what questions you find yourself asking after reading the essay. We have listed four questions below that can be used as a general guide to your peer review: answer any or all of these questions, and of course feel free to comment on aspects of the essay not listed here. We have also recorded an audio-only discussion of ""I taste a liquor never brewed."" Listen to this recording before you answer the rubric questions: it will provide you with an example of how to close read Dickinson's poem. You can find the link to the recording here.
1.Â Does the essay do more than paraphrase the poem? In other words, does the essay quote the words used by the poet? We say in ModPo that ""how a poem says what it says is more important than what it says."" Does the essay convey the ""how"" of the poem as much as - or more than - the ""what""? How effectively, significantly and/or interestingly does the essay do this?
2.Â Does the essay say something about how Dickinson's dashes works? How effectively, significantly and/or interestingly does the essay deal with the dashes?
3. Does the essay account in some way for the stanzaic form of the poem? How effectively, significantly and/or interestingly does the essay discuss how the poem's form interacts with its content? Does the essay, for example, describe the way in which the speaker's figurative drunkenness makes the poem itself reel or lurch forward or wander or wobble?
4. Does the essay in some way follow the poem's shifts in metaphor or conceit? Does it somehow explain why Dickinson decides not to stick with the metaphor of the tavern or pub at the beginning of the poem? Does the essay account for the way the poem's language progresses/moves/shifts from beginning to end? To the extent that the essay deals with these matters, how effectively, significantly and/or interestingly does it do so?Â 
I really enjoyed reading this well-structured and carefully written essay. After a week of viewing so many submissions, I have a better sense of what we were all instructed to do, and I feel you followed the guidelines quite skillfully. 
I especially admire the way you examined the poem, and then presented the notion that Dickinson is making an argument for the poet's view, the poet's life of examining nature closely. Your claim, ""all poets can (likely) agree on the fact that they see life differently: with more heightened emotion, in more vibrant color, perhaps even grittier than it truly is"" might read as an imposition of your own thoughts on Dickison's poem, but it works because you back it up with your next sentence:
 ""In ""I taste a liquor never brewed, "" Dickinson conveys this same kind of heightened experience.""
Great work on going through the poem methodically â€”Â and then you did a lovely job of wrapping it all up, tying the end back to your original claim. Thoroughly enjoyable and worth reading. 

(Posted via the peer assessment system)",2.0
54884,1384185831,"

    Peer review instructions: Use your peer review to assess and comment on your peers' experiment essays. Emphasize what you think the essay does well; what you find interesting or thought provoking about the essay; and what questions you find yourself
        asking after reading the essay.Â We have included an optional set of questions that you may use when reading your peers' essays.Â Use these questions as a general guide, or address other aspects of your peers' assignments you find important.
    For mesostics and essays written by students choosing Option A:
    1. Does the short explanatory essay speculate interestingly on the possible accidental relationship between the sourcetext (""seed text""), the spine, and the resulting mesostic? How does it attempt to account for the meaning created by the juxtapositions?
    2. What does this essay have to say about the virtues (and/or vices) of this mode of writing?
    For writing experiments and essays written by students choosing Option B:
    1. Does the short explanatory essay speculate interestingly on the possible accidental relationship between the sourcetext and the deformed experimented-upon writing? Does it attempt to account for the meaning created by the juxtaposition(s) between
        the original and the ""written-through"" experiment?
    2. Does the writer have something to say about this kind of ""writing through"" a previous text, or about aleatory or ""unoriginal"" poetry generally? Does this essay have something remarkable to say about the virtues (and/or vices) of this mode of writing?

Thank you for introducing me to this Maya Angelou poem ""Still I Rise.""  It is an indictment, a challenge, and an homage to the invincible spirit of an oppressed people.   The Bernadette Mayer experiment that you conducted eliminated the word ""you may"" and ""you."" with interesting results.    ""You may"" is a form of speech that politely challenges the truth of a statement.   By removing the ""you may"" the lines become more declarative and imperative.   The inclusion of ""you may"" emphasizes the fact that whatever you think it doesn't make it true.   However, the elimination of the word ""you"" did not lead to a greater emphasis or understanding of the poem.   But I did go one step further and delete the possessive plural of ""you"" which is ""Your"" as well as all personal pronouns - including ""I"", ""me""   and ""my"".   Strangely, the elimination of all personal pronouns provides a sense of a larger community of both the living and the dead.    Whatever you do to this poem cannot change the impact of the word ""rise""  as a gospel hymn.   

(Posted via the peer assessment system)",2.0
9932,1379615186,"[REDACTED], doesn't Freud believe their is some nose/ penis connection? 
I'm curious about the images of rotting and decay and women. Is he implying that women in general/ female genitalia is decadent, impure, or is he interested in a certain kind of woman who he perceives as impure. Someone promiscuous, or a prostitute, or maybe just an older woman? Those all would juxtapose well with the feeling of a very pure ""girl"" who might not care for him if she knows what an indiscriminate dawg his is. 
",4.0
20958,1380215357,"
Peer review instructions: use your peer review to assess and comment on your peers' essays. Emphasize what you think the essay does well; what you find interesting or thought provoking about the essay; and what questions you find yourself asking after reading the essay. We have listed four questions below that can be used as a general guide to your peer review: answer any or all of these questions, and of course feel free to comment on aspects of the essay not listed here. We have also recorded an audio-only discussion of ""I taste a liquor never brewed."" Listen to this recording before you answer the rubric questions: it will provide you with an example of how to close read Dickinson's poem. You can find the link to the recording here.
1.&nbsp;Does the essay do more than paraphrase the poem? In other words, does the essay quote the words used by the poet? We say in ModPo that ""how a poem says what it says is more important than what it says."" Does the essay convey the ""how"" of the poem as much as - or more than - the ""what""? How effectively, significantly and/or interestingly does the essay do this?
2.&nbsp;Does the essay say something about how Dickinson's dashes works? How effectively, significantly and/or interestingly does the essay deal with the dashes?
3. Does the essay account in some way for the stanzaic form of the poem? How effectively, significantly and/or interestingly does the essay discuss how the poem's form interacts with its content? Does the essay, for example, describe the way in which the speaker's figurative drunkenness makes the poem itself reel or lurch forward or wander or wobble?
4. Does the essay in some way follow the poem's shifts in metaphor or conceit? Does it somehow explain why Dickinson decides not to stick with the metaphor of the tavern or pub at the beginning of the poem? Does the essay account for the way the poem's language progresses/moves/shifts from beginning to end? To the extent that the essay deals with these matters, how effectively, significantly and/or interestingly does it do so?&nbsp;

This was such a well written essay! Not only did you touch on the meanings of why Dickinson uses certain dashes and grammar, but you were clear on the meaning of the metaphors and the poem in general. Your poem was very easy to understand and I would say you followed the directions very well! 

When I first pictured Emily Dickinson I thought of a girl who sits in her room 24/7, never comes out, and is always just writing poems. After reading this poem I kind of got a different feeling. Did you? 

Any ways, this was a great essay. Great job! 

(Posted via the peer assessment system)",3.0
29739,1381169572,"
TEXT OF ESSAY GOES HERE. Do a close reading of the poem in short essay form. This is where the text of your essay goes.
First, both versions of this poem might be categorized as imagist. Â Each is in free verse, uses vernacular language and concentrates on conveying a hard image - that of a mother who is crying while holding her baby in her lap. Â In both cases Williams seems to select his subject the way a photographer might, converting a moment's observation into a fixed image for the reader (viewer.) Â Of course there is a major difference between the two versions: version one tells a story and version two does not. Â Version one pivots on an explicit irony: the source of a mother's weary tears is the baby in her lap, who has robbed her - of her youth? her energy? her life? - and who is obliviously rubbing his nose while his mother cries. Â The picture is clear, but clearly contains narrative elements selected to convey a specific story of mother's (hopefully) momentary despair. Â Version two is stripped down, the irony gone, the story almost completely effaced. Â What the reader gets is a picture, an image, that is so static and hard-edged that it only barely suggests the mother's sadness and the baby's responsibility for that sadness. Â  The result is the poetic equivalent of erecting a statue. Â In place of the homely details of version one, we get a picture so stark and severe that it suggests not the specific details of something Dr. Williams observed but a sort of timeless image of maternal resignation. Â Â Both of these versions of the poem are beautiful. Â But which is the most ""Imagist?"" Â Well, the fourth element of the Imagist manifesto is, ""To Present an Image."" Â Version two is nothing but an image. Â So...

(Posted via the peer assessment system)
",2.0
29275,1381161537,"
TEXT OF ESSAY GOES HERE. Do a close reading of the poem in short essay form. This is where the text of your essay goes.
Â  Â  Â  Â  Â  Â Â While Iâ€™m
sure â€œsuccess,â€ â€œeffectiveness,â€ and â€œfaithfulnessâ€ arenâ€™t necessarily intended
as three separate approaches from which to consider Williamsâ€™s â€œYoung Woman at
a Window,â€ Iâ€™d like to focus mostly on the poemâ€™s faithfulness to the tenets of
Imagism, and in doing so address to some degree what it would mean to be
faithful to any movement.Â  To be literal,
â€œfaithfulnessâ€ â€“ the state of having faith, belief, or hope in the validity or
efficacy of an ethic or approach to some aspect of life â€“ would, in respect to poetic
method, suggest that commitment to the approach lead to the creation of a poem
whose words, lines, stanzas, and expression would in turn (however applied in
the poemâ€™s form) engender apprehension of an idea or of a feeling,
comprehension of meaning, and the embodiment of an authorâ€™s vision and
experience of the world.Â  In the case of
Imagism, faith is specifically invested in concrete, specific, and sometimes
spare embodiments of the perceived world; and perhaps because of faith in the
power of these embodiments, the meaning of the perceived world will be vested
in the poem â€“ and, upon the poemâ€™s reading, translated to another.

Â 

Â Â Â Â Â Â Â Â Â Â Â  The second
version of â€œYoung Woman at a Windowâ€ amounts to a far greater expression of
faith in Imagism than the first.Â  While
this faith is displayed in many ways throughout the poem, it is most obvious in
the matter of concentration on a single image, a criteria expressed overtly in
the sixth element of the â€œImagist manifesto.â€Â 
While the same two figures, the woman and child, inhabit both versions
of the poem, in the second version it is as if the two figures become one.Â  The separate identities of the woman and
child collapse into a single, representative image.Â  Individual motive disappears.Â  Time becomes an instant.Â  Williams creates this effect with the opening
line.Â  From the first versionâ€™s â€œWhile
she sits,â€ the second version reduces the line, eliminating chronological or
causative relation between the figures, and instead directly states â€œShe sits
with.â€Â  No longer are the two delineated
by time or by the actions of one distinguishable in time from those of the
other.Â  Through inclusion of the
preposition â€œwith,â€ their relationship becomes spatial, yet they are shown to
exist in the same space.Â  Therefore their
separate actions or means of expression â€“ â€œtears on/ her cheekâ€ . . . â€œnose
pressed/ to the glassâ€ are not independent, as we are given to think of the
actions of unique individuals, but extensions of one another.Â  

Â 

Â Â Â Â Â Â Â Â Â Â Â  This
cohesion effected in the second poem potentially suggests an interpretation
different from the first â€“ an occurrence caused by the narratorâ€™s diminished
role in the poem.Â  No longer are we told
that the child has robbed the woman or that he â€œknows nothing of/ his
theft.â€Â  As plain as such lines might be,
the faithful Imagist might view them as intrusions of the kind a â€œcosmic poetâ€
would make.Â  If one equates the cosmic
poet mentioned in the manifesto with a Whitman or those given to embellishment,
such insertions ought to be expunged.Â  In
Williamsâ€™s poetry, however, such lines could hardly be likened to those of a
â€œcosmic poet,â€ though they are the lines of one who knows the scene he looks
upon and then guides the reader with his words.Â 
Not only does he wish us to see as he sees, in version one, but heâ€™d
have us know as he knows.Â  Perhaps for
Williams the Imagist this is too much, for speaking as he does shows little
faith in his cause.Â  Simplicity alone
must carry truth, and the world as it is seen convey itself.Â  With authorial self-effacement,
interpretation â€“ and with it the world â€“ comes more into the realm of the
reader.

Â 

Â Â Â Â Â Â Â Â Â Â Â  Because a
faith in Imagism has governed the development of Williamsâ€™s second version of
â€œYoung Woman at the Window,â€ it becomes a successful and effective foray into
Imagist technique.Â  I ask myself whether
in doing so it has also become a separate poem.Â 
Change a word or line and no poem can be the same.Â  Yet has the poem lost the conflict between
woman and child implicit in version 1?Â 
Situational tension seems to have increased with the greater concision
of version 2.Â  With that, perhaps the
tension or cause of tension becomes more shared and symbiotic.Â  â€œ[H]er hand/ the childâ€ marks the midpoint of
the poem, yet does so unobtrusively, and without a prepositional relationship until
the next line.Â  Could child somehow be
womanâ€™s hand?Â  And then whose nose is
pressed to the glass?Â  To the faithful
Imagist does the world faithfully rendered defy interpretation?

(Posted via the peer assessment system)",2.0
44497,1382977197,"
Do a ""close reading"" of the poem in a short essay of approximately 500 words. Please put the text of your essay here.*Note: for best results, either compose your essay in this text box or paste from TextEdit (on a Mac) or NotePad (on a PC). If you paste from Word or other word processing programs, your formatting might be lost.
This poem
written by Oâ€™Hara consists in a parable or an allegory about poetry and
painting. In this poem the author clearly expounds the differences between these
two arts; he points out the great importance of words in the art of poetry and
compares it to the equally great importance of ideas and visual elements in
painting.

The main
difference between these two arts is well described in the lines: Â ""There
should be/ so much more, not of orange, of/ words, of how terrible orange is/
and life."" Â Through these lines
the author is telling us that poetry can stimulates our thoughts thanks and
trough words, as painting is an art which is devoted to our sight.

When the
painter began to work on his painting, the author could see the letters of the
words SARDINES on the canvas but in the end the only reference to â€œsardinesâ€ can
be found in the title of the painting. Oâ€™Hara wants us to understand that
paintings are made of paint and visual element, not words what remains in the
end is a canvas picturing the painterâ€™s idea of sardines, his own
representation of it. At the opposite, poetry is made of words and not of visual
representations like colors; this is why the orange Oâ€™Hara has written about is
only present in the title of his work. 

In this poem
Oâ€™Hara explains the differences between poetry and painting but he definitely praises
both of these arts. This poem tells us that O Hara is not a painter because his
heart and soul are filled with words, and that he canâ€™t help using them.
Whatever he thinks about he always has thousand of words to describe and
explain his ideas to the world and this is why he is a poet and not a painter.



(Posted via the peer assessment system)",2.0
60902,1384565734,"[REDACTED]- I'm blown away. Â Really. Â First of all, let me say that I am really moved by how you expressed your grief- and the silence of it- in the original poem. Â But your results with the Mayer experiments- wow. Â The one that touches me the most is the reversed poem. Â It combines the terse concreteness that a child would have with the repetitive ""drumbeat"" that evokes a child's rumination in grief, trying to find a way to make it all work out right. Â Powerful stuff. Â Thank you so much for sharing this. Â I hope you keep on writing. Â Congratulations [REDACTED]! Â Â ",1.0
53023,1383757903,"Hi [REDACTED]. Does the last acknowledgement in your paper mean that you gave one of the famously fun ""60-second lectures"" at [REDACTED]?",4.0
