id,post_time,post_text,Urgency_1_7
1978,1399897822,"At page 55 of the suggested reading (Demography in new century), size 14 is reported as the clothing starting point for obesity.Accepting the point, I hope that it refers to american standard ;-) and propose a conversion table:UK ?? ?? ??6 ?? ?? 8 ?? ?? 10 ?? ?? 12 ?? ??14 ?? ?? 16 ?? ?? 18 ?? ?? 20 ?? ?? 22USA ?? ??4 ?? ?? 6 ?? ?? 8 ?? ?? ??10 ?? ?? 12 ?? ?? 14 ?? ?? 16 ?? ?? 18 ?? ?? 20JAP ?? ??3 ?? ?? 5 ?? ?? 7 ?? ?? ?? ??9 ?? ?? 11 ?? ?? 13 ?? ??15 ?? ?? 17 ?? ?? 19FRA ??34 ?? ??36 ?? 38 ?? ?? ??40 ?? ?? 42 ?? ??44 ?? ?? 46 ?? ?? 48 ?? ?? 50GER ??32 ?? ??34 ?? 36 ?? ?? 38 ?? ?? 40 ?? ??42 ?? ?? 44 ?? ?? 46 ?? ?? ??48ITA ?? ??38 ?? ??40 ?? 42 ?? ?? 44 ?? ?? 46 ?? ?? 48 ?? ?? 50 ?? ?? 52 ?? ?? 54http://howbuylu.blogspot.it/2011/06/conversione-taglie-per-chi-acquista-da.html",3
1170,1399449874,"I think then the whole "" Capitalist "" system would collapse ??( Hedge Funds, Banks, Investment Banks etc.. who rely on different taxation rates and also currencies for generating more profits). Plus in reality it wont be a distinct possibility considering the income inequality that we have in the world.??",2
3768,1401592997,"Problem: There is a typo or other mistake on the page (e.g., factual error, information omitted)Problem ID: pages-mistakeURL: https://class.coursera.org/globaltrends-001/help/report/pages-mistakeBrowser: Safari 6.1.2OS: Mac OS X 10.7.5Additional details: On Page 4 of the Week 4 PPT Slides for Global Economic and Financial Imbalances, the definition listed for a deficit country is inaccurately worded.""If it exports then than what it imports, it?â‚¬?s a deficit country.""This is the definition of a surplus country. ??Also, it does not make sense grammatically.",5
4791,1403015158,"For me the wonder of this course is the rich tapestry of forum discussions with so many insightful points of view and so many vantage points for enriching the discussion. It would be impossible to have such an inclusive and diverse set of opinions presented and discussed in any university as it was discussed here!!!! So may perspectives! So many life experiences to add to the fabric! Passionate contributers from all over the world bringing their insights and 'ground level' experiences to bear!!!It should be a requirement for any politician who aspires to 'high office' to participate and engage in forum discussions such as those that have occured in this course!!!Thank you Coursera, [REDACTED] and Prof. [REDACTED] for making this life experience possible!",2
310,1399270719,Hi everyone! My name is [REDACTED] and I currently live in [REDACTED]. I recently left my job as a Financial Statement Auditor for a Mid-Size Accounting firm and am now looking to make a jump into Management Consulting. This is my third Coursera course (currently taking two more with all this free time!) Hoping to gain some knowledge about current Global Trends and interacting with you all! Good luck!,1
3815,1401652844,"I guess that??s a simple but interesting answer about the question. Brasil organize the 2014 World Soccer Game because they tray to send an international message: ""We have a growing economic, so you international economic comunity can come and invest sfely and a low risk in our country. Despite the massive protest, the economy in Brasil try to attract itnernational investments and show to the rest to the world that they can mantain and even growing their international trade.I don??t think there are political task in that World Game Soccer. They was lucky. Like another post said. ""FIFA rotate the World Soccer Game to promote their bussiness"". By other hand, waht developed country could realize the World Soccer in this moments? Remeber?? that developed world came from a deepest financial world and just a couple of years ago have shown a recovery.",2
660,1399321759,"Inequality is a cancer in Brazil. 
",1
3332,1401052181,"As we learned, inequality is a problem depending how we see it. Inequality is necesary to motivate poor and middle class??people to work harder and get what they want as well as to those who have a lot to invest and make more money. Of course, if the gap between these three groups or social stratus is to big then there is a problem. For example, nowadays, the gap between the 1%, or in other words the richest people in the United States, and the middle class has increased in a way that if the government do nothing it will going to classes in the near future: Multi-billionaires and poor. Middle class is going to disappear.",2
2666,1400370821,"I'm having the feeling that the way in which urbanization is presented in the lectures/readings is a little unbalanced, as if I'm meant to be left with the impression that urbanization is mostly a bad thing. Here, from The new demography aging, migration, and obesity:

The rapid increase in urbanization and in the size of megacities will place stress on food, water, and sanitation systems around the world.

In this very particular regard, for example, it is very well documented that resources are better managed and handled for peoples and cities than in rural areas, since delivery of services and products is more cost effective in cities; and not surprisingly services such as transportation, gas, water, electricity are normally cheaper in cities since you got a whole lot more people in the same place (see Urban or rural: Which is more energy-efficient?).

It is important to keep in mind that urban dwellers have very different lifestyles than rural inhabitants and that cities account for 80 percent of carbon emissions.

Well, this is an unfair comparison because many industries, alongside with people, are located in metropolitan areas; and again, on a per capita basis, you bet a family on a rural area burning logs emits a whole lot more $$CO_2$$ than the same family on an apartment using the central heating of a building (see Electricity Consumption in Rural vs. Urban Areas).
And let alone, that people in cities have better access to education with is also proved to play a key factor in fertility rates.
Cities carry a whole lot of problems, some of which were presented (such as pollution, stress, etc), but unto this particular discussion, I think it's people who put stress on food, water, sanitation... not cities; if anything, cities under proper management offer in fact a relief to this stress until some extend, stress that could otherwise be bigger provided you got the same amount of people on a more spread area, less educated and having more children.
",4
773,1399342326,"All, thank you to help me to understand this situation.Recently, Nigeria is became the first econmy of Africa exceding South africa GDP. As a failed state and when we kwon the instabilly in this country, can you range Nigeria like an emerging country as well as South Africa. Do you think this country can play an great rule in the african process of development one day.",3
2783,1400464196,"While some African economies have continued to grow, until the countries have good governance the growth is unlikely to benefit the population writ large.?? Mobutu in what was Zaire (present day Democratic Republic of Congo) and other present-day African leaders have sold/continue to sell off the natural resources of their countries for personal enrichment and have brought little to no benefit to their populations. Mo Ibrahim,the Sudanese founder of one of the largest cellular phone companies set up a prize in 2007 that provides $5 million to an African leader that had developed the country economically, lifted people out of poverty and voluntarily leaves office in favor of democratic elections.?? Unfortunately, the prize has only been awarded for 4 out of 7 years and in the past two years no leader has qualified.?? This is Africa Today.?? Until the mentality of leaders change, the African peoples will continue to languish in poverty and the countries will remain nderdevelopd.",2
4607,1402778941,"Nowadays, those who are more determined to find the Reason why sth is happening in the World/Global Politics may come up with the idea of Economic Wars. What are economic wars? They are:uncovered by media - so it can not be ""seen""...that's the plan :) You can not act upon You don't see, right?;most of countries/companies with larger accounts or/and natural resources are involved in them;tools: making rules, regulations, expected events (such as economic crisis) in order to take over some of the lands, freedom, independence, experiencing fear on a daily basis, and even possessions of any wealth is not allowed (possess any that has value (houses - taking overs due to financial crisis, gold - everyone in the USA is registered if he/she possesses gold which worths more than 800$ and it can be taken lawfully by the government)) ...in other words...make people more dependent of their governments... and so that 1% of the wealthiest is not growing more...""not everyone can be a millionaires"" as it can be heard in media - who would be working for this 1% ;examples: Russian-Ukraine (now..by unpaid bills for gas, which obviously can?â‚¬?t be paid off - that is the idea, so that Russia can take over most part of Ukraine just lawfully, with the World?â‚¬?s consent?â‚¬?progressively making citizens of Ukraine poorer, dependent etc. ?â‚¬? I doubt it if to such an extend like in 1933 https://www.youtube.com/watch?v=AmDCSYHzkIM , but still), the USA is owed to Chine and UAE a LOT of cash (owned by), Greece is taken by EU/Germany - now Germany/EU are buying out (not only bonds)/owning islands of Greece ?â‚¬? nice way of privatization I must say...(maybe because of this EU got the Nobel Price or maybe for regulating everything that it is possible not letting its citizens to be independent by being entrepreneur ?â‚¬? but hey they are encourage Us to start up our firms by giving funds - weird... ) here are plenty of those examples (Island after 2007 financial crisis)....not mentioning my dearest country Poland and its issues.?â‚¬? maybe it is just me or history likes to repeat itself over and over?â‚¬?The question who?â‚¬?s next? Where and why? Why ""they"" don't want us to see what's happening for real? and who is ""they"" - that 1%? Why is this happening??? In my view, the reason is simple people stop fighting for their rights ?â‚¬? they got bored/lazy/stupid or feared by tv-shows and commercials, alcohol, drugs, parties, overloaded consumption. ""Have fun, chill-out?â‚¬?don?â‚¬?t care. Be selfish, don't trust anyone"" that is the mainstream ideas for the Youth nowadays, right? ?â‚¬? taking that into consideration what will future bring?...Governments are giving up of everything that it is good and has value/potencial ?â‚¬? education, injecting new powerful/creative ideas in the Youths, which definitely resolve most of the problems - enviromental, obesity/health, financial/wealth?â‚¬?just by making them more aware of today?â‚¬?s reality and acting collectively for a better mutually-good cause - making the Planet Earth a better place for living to everyone.What's Your opinion/view/vision ...Best Lives &amp; with Love, [REDACTED][REDACTED]",2
3758,1401567225,I think USD Dollar will maintain the position and would be the only common Currency in the world for the NEXT 25 Years because the USD filled all the requirements. I think second currency would be the euro but there are some difficult??which euro zone??needs to resolve before it lead in the world because UK??always stick pound and all other??euro zone have their own currency.??Chinese?? would be??third Currency but china??still needs to do so many work before their currency will be common currency in the world.Thanks ??????,2
850,1399356602,"Hi Everyone, I am[REDACTED] from [REDACTED]. I have a bachelor's degree in Computer Science Engineering. I work as a bid manager/presales consultant in an IT firm. This is my first course on course era. My current job profile demands that I have a good understanding of the global trends on various topics. Looking forward to have a great learning experience :)",1
5076,1403353680,"Can someone in authority for this course, please confirm that there is no WEEK 7 quiz?I should not like to find out that there is one (which doesn't show up for me, Browser: Chrome) only to be penalized for late discovery.Thanks, and I hope there is feedback soon.",6
3285,1401007070,"Sticking to the fact ..... the fact is no one can speak without emotions. And, emotion itself is a fact, isn't it? Then, why do we have to go along way to debate this thing? To get as many posting point as as possible is usually one of the reason I found in class where grading is based on posting quantity?? :)",3
2455,1400189794,"Football in Brazil was always synonymous of laundering money. Sometimes I have the feeling that due to the popularity of football game, the sport became a huge opportunity to clean out dirty money. Such as the way we used to see in Brazil few years ago were ""cartolas"" laundered illegal lottery (""bicho"" game) money throughout football clubs. How honest and transparent is FIFA???",2
288,1399266272,"Hello everyone!I am [REDACTED] and I am an English teacher and Translator in [REDACTED] and [REDACTED], [REDACTED], [REDACTED].Hereafter my LinkedIn profile: [REDACTED]Have a nice day you all![REDACTED]",1
3614,1401350451,"Definitely one of the most important factors is that Germany is the European industrial powerhouse, and though its economy is much more solid than Portugal's or Spain's. As many peers have commented, the fact that products manufactured in Germany are in great extense capital goods (e.g. machines or specialized tooling), Germans have a competitive advantage among other countries, and they are strategic partners to other manufacturing countries such as China.??",2
4233,1402282618,"If we see the situation in thee world?? is a problem because this phenomenum increase the inequality, increase the por, the middle clases specially the class who has to work hard, this kind of problems day by day is going to affect our society and it never changes.",2
894,1399368390,"WHAT IS THE URL FOR THE GLOBAL LITERACY TEST? , CANT SEEM TO LOCATE IT ON THE WEBPAGE TABS/LINKS ON THE COURSE PAGEColleagues, please assist.Thanks[REDACTED]",6
4831,1403028330,I'm writing from [REDACTED]Thank you Dr. [REDACTED] for the course. I have expressed to my friends and acquaintances some of the material you presented. I'm sure they found it enlightening. I plan to??share more of it when the opportunity presents itself.?? Thank Again??,1
